id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
460938,Fun Summer Garden Room - Wimbledon,Merton,51.42340114,-0.207391329,Private room,52,5,5,4,361
7061573,Private Room for Wimbledon Tennis,Merton,51.43812207,-0.203261547,Private room,100,1,0,1,40
1460698,Private room in S/W London,Merton,51.41214569,-0.1328724,Private room,45,1,16,1,343
4496065,Beautiful double room in Tooting!,Merton,51.42077589,-0.159591582,Private room,50,2,6,1,365
305818,"Double bedroom, private bathroom",Merton,51.41761232,-0.24613478,Private room,55,2,0,2,365
305813,Family room with en suite bathroom,Merton,51.41714716,-0.245701958,Private room,100,2,0,2,365
390718,Home Sweet Home + Parking!!!,Merton,51.41137633,-0.179179599,Private room,38,1,12,1,0
3358982,"LG DOUBLE BR, WIMBLEDON VILLAGE",Merton,51.42089319,-0.219259778,Private room,95,1,0,1,365
1698786,Family Home in Wimbledon Village,Merton,51.42864657,-0.21377094,Entire home/apt,250,1,1,1,355
6983066,Ground Floor Flat with Garden,Merton,51.4163545,-0.227085592,Entire home/apt,250,6,0,1,43
4294920,2 Bed flat in Wimbledon Centre,Merton,51.42200536,-0.211843452,Entire home/apt,139,8,8,1,261
4294785,"Double room,Wimbledon high street",Merton,51.41957609,-0.197131061,Private room,45,2,5,1,351
7899113,Room in South London flatshare,Merton,51.42062248,-0.167021188,Private room,18,3,0,1,193
6247152,Wimbledon Getaway,Merton,51.43752868,-0.221565266,Entire home/apt,249,1,0,1,365
7033817,"Studio, separate bathroom, kitchen",Merton,51.42623341,-0.203617404,Private room,90,1,0,1,338
6391074,Lovely artist house Wimbledon,Merton,51.41107607,-0.219471668,Entire home/apt,140,2,4,3,253
6383276,London on your doorstep...,Merton,51.44057026,-0.19401014,Private room,48,1,7,1,361
7027089,Twin w/ ensuite near Wim Tennis,Merton,51.42055232,-0.216405177,Private room,114,1,0,3,41
5734499,Lovely 2 bed house in Colliers Wood,Merton,51.40936762,-0.1796013,Entire home/apt,90,2,29,1,42
6868236,Double room during Wimbledon,Merton,51.43034786,-0.194237993,Private room,100,1,0,1,52
6573495,Wimbledon Park for the Tennis!,Merton,51.43828669,-0.199917364,Private room,80,1,0,1,68
2260799,Delightful B&B room  in Wimbledon ,Merton,51.42922944,-0.199931167,Private room,55,3,1,3,161
6769942,Beautiful house in Wimbledon,Merton,51.43879075,-0.201671876,Entire home/apt,200,1,0,1,336
3767795,Single room,Merton,51.40974135,-0.215936459,Private room,40,3,23,3,347
409942,Stylish En Suite Double Loft Room ,Merton,51.42742572,-0.196721241,Private room,50,2,36,1,312
6728067,Lovely London house- near Wimbledon,Merton,51.408039,-0.228856134,Entire home/apt,100,3,4,1,290
5732913,Gorgeous Wimbledon House,Merton,51.41876886,-0.200766339,Entire home/apt,220,2,1,1,85
6918997,Top Spec One Bed Wimbledon Village,Merton,51.4188536,-0.225707424,Entire home/apt,150,2,0,1,365
6738678,SW19 Tennis! Quiet sunny double,Merton,51.41790353,-0.200110326,Private room,75,1,1,1,365
6547965,Central Wimbledon,Merton,51.41991012,-0.198952172,Entire home/apt,120,1,0,1,45
5973752,Wimbledon Village 2 bed 2 bath flat,Merton,51.42456044,-0.217899614,Entire home/apt,122,7,3,1,305
5586391,Huge attic room-private bathroom,Merton,51.42586487,-0.193641538,Private room,75,1,3,1,140
7978765,"London, Merton Park SW19",Merton,51.41009539,-0.209369189,Entire home/apt,75,1,0,1,59
2790797,Privette double bedroom in a flat,Merton,51.41752439,-0.194229384,Private room,60,2,1,1,365
460936,Comfy B&B with Wifi & TV Wimbledon,Merton,51.42440006,-0.207289968,Private room,55,4,6,4,363
8134085,Single bedroom with double bed,Merton,51.41120438,-0.175928239,Private room,24,1,0,1,355
6563916,Wimbledon cottage: Double room,Merton,51.41545349,-0.188028279,Private room,39,1,10,1,339
4939149,"Large double, private bathroom",Merton,51.4058216,-0.175706898,Private room,39,2,9,1,107
7172237,"Wimbledon Tennis, Garden Apartment",Merton,51.39697703,-0.232288581,Entire home/apt,160,1,0,1,33
4669373,Short tube ride to tennis ground,Merton,51.41857298,-0.194848143,Entire home/apt,121,2,2,1,345
1546247, 1 bedroom flat in West Wimbledon,Merton,51.41044147,-0.234228896,Entire home/apt,88,3,16,1,327
7303864,Four bed family house in Wimbledon,Merton,51.42053425,-0.196859563,Entire home/apt,179,1,4,1,33
6595317,Lovely 1bed 2miles from Wimb tennis,Merton,51.41181276,-0.238623257,Entire home/apt,75,7,1,1,326
3257506,Central Wimbledon Double Bed/Bath,Merton,51.42558362,-0.20302322,Private room,125,1,10,1,242
4278496,Ensuite double room in Wimbledon,Merton,51.42339567,-0.208245176,Private room,70,3,3,2,357
585176,"Stunning Flat in London, SW17 9LL",Merton,51.42189022,-0.171841244,Private room,38,2,110,1,321
511913,Very nice small room Wimbledon,Merton,51.41087124,-0.21713992,Private room,25,4,89,1,83
3601944,Wimbledon single close train + tube,Merton,51.41330715,-0.212852095,Private room,35,1,9,2,337
2743720,"Sunny, single in Central Wimbledon ",Merton,51.42121688,-0.193692878,Private room,45,1,17,1,342
7046953,Cozy Studio Flat ALL FOR YOU,Merton,51.41843067,-0.192722142,Entire home/apt,100,1,0,1,358
7945368,Cosy bright double bedroom in 2 bed,Merton,51.40882318,-0.218791813,Private room,50,1,0,2,365
6831255,"Moments from AELTC, bed/bath/pool",Merton,51.42951287,-0.21264941,Private room,75,1,1,1,364
5211736,One bedroom house Wimbledon London,Merton,51.41071169,-0.211573116,Entire home/apt,80,5,0,1,336
7644044,Quiet loft space with own bathroom,Merton,51.41485957,-0.213382092,Private room,50,1,1,2,334
7436697,Charming Wimbledon Garden Flat,Merton,51.42384871,-0.205927948,Entire home/apt,150,3,1,1,350
6923659,South West London Double Room,Merton,51.43760765,-0.213414023,Private room,100,1,6,2,365
6412995,Romantic room with ensuite,Merton,51.41483682,-0.244282849,Private room,45,1,0,1,245
2524849,Private top floor ensuite + parking,Merton,51.41642098,-0.201538485,Private room,62,5,33,1,330
6733147,Ensuite bedroom & sitting room,Merton,51.42378817,-0.21885706,Private room,75,1,2,1,312
3047594,4 Bed + 2 bathroom House Wimbledon,Merton,51.41666785,-0.201166214,Entire home/apt,400,7,11,1,200
460935,Comfy Master Twin Room in Wimbledon,Merton,51.42283848,-0.200520174,Private room,55,4,5,4,348
6627736,Modern 2 Bed Flat in Wimbledon,Merton,51.42386842,-0.204839942,Entire home/apt,105,2,2,1,0
2688854,Wimbledon tennis house to rent,Merton,51.43608108,-0.199652821,Entire home/apt,225,6,0,1,126
388700,Bright Single Room Morden,Merton,51.39761788,-0.197896598,Private room,20,1,14,1,74
8062574,Terraced london townhouse sleeps2-4,Merton,51.41633658,-0.190970174,Entire home/apt,95,2,0,1,294
4522510,Wimbledon Double Bed with Ensuite,Merton,51.41635403,-0.206708942,Private room,70,1,5,1,341
6051366,Quiet double room with own bathroom,Merton,51.41013345,-0.223711723,Private room,46,2,2,1,255
6489246,Great apartment West Wimbledon,Merton,51.41025484,-0.223912136,Entire home/apt,120,1,1,3,64
4915984,Bright flat in Wimbledon,Merton,51.41920694,-0.206448079,Entire home/apt,298,3,0,1,259
6168745,Cozy B&B/Parking/Private Shower,Merton,51.39432286,-0.177846065,Private room,50,1,2,2,243
6919139,Brand new VW Camper called Viv,Merton,51.42158696,-0.15744268,Entire home/apt,130,1,0,1,362
6426414,Spacious futon bed for one,Merton,51.40056955,-0.183158297,Private room,38,1,1,1,365
6582230,A NEWLY REFURBISHED BIJOU FLAT,Merton,51.42129379,-0.172049422,Entire home/apt,69,3,6,1,335
7243661,"Light, spacious central London",Merton,51.42037143,-0.179047786,Private room,34,2,4,1,221
3362818,Come & stay with an English teacher,Merton,51.39775075,-0.200817472,Private room,32,1,8,1,338
6912665,Huge Wimbledon Home near Tennis,Merton,51.42443698,-0.212644236,Entire home/apt,151,1,3,1,49
4383232,"Bright, Spacious Flat in Wimbledon",Merton,51.41675968,-0.192471042,Entire home/apt,150,2,1,1,45
4469558,Delightful flat with large garden,Merton,51.42524774,-0.203031504,Entire home/apt,90,1,16,1,337
2534623,Wing of Victorian House in Village,Merton,51.4243664,-0.227283088,Entire home/apt,250,3,33,3,313
6671085,House near Wimbledon tennis,Merton,51.42492356,-0.207574182,Entire home/apt,180,1,0,1,63
508396,Bright single room (Women only),Merton,51.44039054,-0.19582151,Private room,40,1,43,2,337
3372186,Wimbledon: Comfortable Room for two,Merton,51.41191724,-0.213832027,Private room,58,1,21,2,355
6718047,South West London En-Suite King,Merton,51.43741876,-0.214191712,Private room,150,1,6,2,365
6264616,2 bedroom Wimbledon flat & parking,Merton,51.42534244,-0.196010793,Entire home/apt,120,2,12,1,326
6621949,Lovely en-suite room Wimbledon SW19,Merton,51.41735202,-0.195174974,Private room,100,1,0,3,365
1645271,Entire 2 Bed Flat London,Merton,51.40878393,-0.246805347,Entire home/apt,76,1,1,1,244
6621692,Double room in Wimbledon SW19,Merton,51.41718286,-0.195336926,Private room,50,1,2,3,363
3152402,Wimbledon Flat w/Balcony + Parking,Merton,51.41939725,-0.202492282,Entire home/apt,95,2,1,1,223
2588244,HOUSE W WIMBLEDON EDWARDIAN VILLA,Merton,51.41051187,-0.228529259,Entire home/apt,99,3,3,1,337
7254144,Private shower/Longterm/Decent B&B,Merton,51.39395803,-0.179575196,Private room,50,1,1,2,365
987364,"Beautiful ensuite Room,",Merton,51.41827442,-0.225157117,Private room,70,1,39,1,340
6492167,Spacious Loft Room & Ensuite Shower,Merton,51.43467682,-0.199469344,Private room,55,2,4,1,174
389406,Quiet single room in homely flat ,Merton,51.41651803,-0.218315242,Private room,30,1,30,1,43
6294961,20 mins walk to All England Tennis,Merton,51.41961585,-0.212673592,Private room,85,1,11,1,353
3324763,WIMBLEDON DOUBLE in stunning house,Merton,51.41119909,-0.209634719,Private room,85,1,0,1,365
4699019,Sunny double bedroom in Wimbledon,Merton,51.41934052,-0.194321765,Private room,65,1,1,1,365
6651313,Double room in Wimbledon townhouse,Merton,51.4318991,-0.199391743,Private room,70,1,1,1,66
1938457,Delightful Wimbledon rooms for B&B,Merton,51.42955878,-0.198503223,Private room,65,3,0,3,105
6457598,Beautiful top floor ensuite bedroom,Merton,51.44079287,-0.191707149,Private room,75,1,2,2,337
4510489,LARGE LIVING ROOM IN A LUXURY AND N,Merton,51.39704921,-0.142534454,Shared room,28,1,2,1,361
4483307,Spacious flat 2 mins to Wim Station,Merton,51.42146434,-0.210178003,Entire home/apt,140,3,26,3,310
6962149,Double room for Wimbledon Tennis,Merton,51.4123629,-0.204802071,Private room,100,2,0,1,45
7004145,Modern apartment in Wimbledon,Merton,51.41753531,-0.19156322,Entire home/apt,130,2,0,1,41
5104718,"Bright, airy modern Victorian 3 bed",Merton,51.4179742,-0.209393164,Entire home/apt,199,2,3,2,63
6841432,END OF TERRACE HOUSE IN WIMBLEDON,Merton,51.42357826,-0.211837531,Entire home/apt,250,7,0,1,56
4353531,Single room for rent in Wimbledon,Merton,51.41017394,-0.193987063,Private room,27,3,6,1,62
2471468,Beautiful double room in Wimbledon,Merton,51.42934151,-0.200500501,Private room,65,1,18,1,348
7347002,Double Room with Private Bathroom,Merton,51.41967621,-0.191802457,Private room,60,1,0,2,23
7027654,Double w/ ensuite near Wim Tennis,Merton,51.42131745,-0.215717754,Private room,114,1,0,3,41
6205121,Wimbledon Warm Friendly Welcome,Merton,51.42639044,-0.193360869,Private room,50,1,1,3,359
7072156,Large Room in Leafy Wimbledon SW19,Merton,51.43761296,-0.21789594,Private room,95,1,0,1,40
3438560,1 Bedroom flat heart of Wimbledon,Merton,51.4223132,-0.203091137,Entire home/apt,125,1,8,3,365
2783575,Central Wimbledon,Merton,51.41392236,-0.20241751,Entire home/apt,85,3,6,1,248
5798888,Lovely sunny room in Wimbledon,Merton,51.41382395,-0.240548947,Private room,53,1,2,1,365
3681698,Large furnished room,Merton,51.43639989,-0.198711496,Private room,50,1,0,2,0
7313334,Large Double room in Wimbledon,Merton,51.41714721,-0.22589235,Private room,40,2,3,1,29
5995741,"Wimbledon, lge sing/sml dbl+ lounge",Merton,51.41422228,-0.216736367,Private room,30,2,8,2,207
5519016,Lovely double room with own kitchen,Merton,51.42251704,-0.203063344,Private room,30,1,1,1,249
5344196,"Single,short or long term,wimbledon",Merton,51.42338105,-0.196115888,Private room,95,1,0,1,365
7044143,Wimbledon Village Studio Flat,Merton,51.42162295,-0.218917459,Entire home/apt,80,3,2,1,124
7830287,"1 bedroom flat, Wimbledon Station",Merton,51.4220308,-0.205542189,Entire home/apt,50,1,0,1,340
4953140,Spacious house in London,Merton,51.41716802,-0.200863011,Entire home/apt,250,1,5,1,289
4147599,Light-filled Double Room with View!,Merton,51.43339708,-0.199355022,Private room,50,1,8,1,358
1079410,"Double room in Wimbledon, London",Merton,51.40785598,-0.210483205,Private room,45,1,1,1,180
5601294,Cosy bedroom Wimbledon,Merton,51.41019727,-0.213208257,Private room,32,1,17,1,356
3967858,Great Apartment close to Wimbledon,Merton,51.43818251,-0.216849601,Entire home/apt,105,3,1,1,348
2836632,Fantastic Wimbledon family home ,Merton,51.41208228,-0.202491863,Entire home/apt,350,1,8,1,364
1258456,Double room in central Wimbledon,Merton,51.41793476,-0.202317713,Private room,80,1,5,1,365
6632324,DOUBLE ROOM IN WIMBLEDON PARK,Merton,51.43692486,-0.198052778,Private room,40,1,8,2,0
5660219,Great Single Room in South London!,Merton,51.41267156,-0.164885788,Private room,27,2,3,3,169
6435489,"Beautiful, light, Wimbledon flat",Merton,51.41745675,-0.217776357,Entire home/apt,90,3,1,1,113
7882448,COSY SINGLE ROOM 2 MINS FROM TUBE!,Merton,51.42133435,-0.202390137,Private room,29,1,1,1,0
881876,Apartment in the heart of Wimbledon,Merton,51.42743733,-0.201961422,Entire home/apt,95,2,6,1,351
3366153,Sunny double in gorgeous house,Merton,51.42839437,-0.194615932,Private room,75,1,3,1,365
3300586,Spacious double bedroom with a view,Merton,51.41382799,-0.235731873,Private room,60,1,22,1,241
8150122,Cosy double room with own bathroom,Merton,51.41103517,-0.216098302,Private room,65,1,0,1,365
7041817,Large bedroom in central Wimbledon,Merton,51.4175186,-0.194421235,Private room,60,1,0,2,270
2388745,Delightful Wimbledon rooms  B&B,Merton,51.4291601,-0.19833143,Private room,55,3,0,3,57
6642522,Beautiful flat in Central Wimbledon,Merton,51.41672345,-0.203988588,Entire home/apt,140,3,5,1,75
7553312,1 or 2 bedrooms in beautiful house,Merton,51.42908815,-0.215551045,Private room,50,1,0,1,365
470205,Central Wimbledon Village ,Merton,51.4235533,-0.215743989,Entire home/apt,175,21,0,1,365
6905879,LARGE DOUBLE ROOM IN WIMBLEDON PARK,Merton,51.43482405,-0.19672042,Private room,40,1,5,2,0
6874054,3 bed house in Wimbledon Village,Merton,51.42169882,-0.230608298,Entire home/apt,120,3,1,1,51
5532930,"Large double room, High Ceiling",Merton,51.4231264,-0.209329349,Private room,45,1,0,1,157
611709,Wimbledon studio 350 m from Tennis,Merton,51.42923851,-0.21411242,Entire home/apt,108,3,17,1,359
5540501,1 Bed Apt. West Wimbledon,Merton,51.41130989,-0.236020239,Entire home/apt,85,1,0,1,321
6508761,Lovely room in art & music home,Merton,51.41051639,-0.21906006,Private room,45,1,1,3,345
5598039,Cosy Single room,Merton,51.42732111,-0.191184616,Private room,85,1,1,1,151
7252623,1 bed flat in South London,Merton,51.42235398,-0.192669048,Entire home/apt,60,1,3,1,350
1169936,"Modern Flat, Optional 2nd bedroom",Merton,51.42245951,-0.207597196,Entire home/apt,110,3,3,1,347
6564451,WIMBLEDON,Merton,51.41854853,-0.197796883,Entire home/apt,95,3,0,1,351
442992,Spacious Double/Triple near Common,Merton,51.41859315,-0.230305061,Private room,85,2,11,2,304
7863440,Spacious flat with private garden.,Merton,51.41460274,-0.233118659,Entire home/apt,65,1,1,1,264
6618233,Victorian house built in 1886,Merton,51.41946524,-0.195752258,Private room,60,1,1,2,86
79129,Double Room 2 Miles from Wimbledon.,Merton,51.3971071,-0.21341703,Private room,42,1,51,1,332
6762936,Charming Wimbledon Loft,Merton,51.42061542,-0.192739829,Private room,120,2,0,1,59
3483667,Double bedroom in Wimbledon Village,Merton,51.42277741,-0.220540904,Private room,70,3,0,1,365
3345868,Wimbledon SW19 2 Double bed flat,Merton,51.41279217,-0.2050002,Entire home/apt,85,3,27,1,5
3153564,Well Located Double Room,Merton,51.41633091,-0.155552932,Private room,30,1,10,1,312
5156073,1 bed garden flat 5min to Wimbledon,Merton,51.40923748,-0.219873511,Entire home/apt,115,7,2,1,365
7089376,Dbl Rm Wimbledon London Relax Ck-in,Merton,51.43958987,-0.196874125,Private room,31,1,14,3,335
7154055,11.2 STUNNING ROOM ZONE 2,Merton,51.43793254,-0.19603814,Private room,39,1,7,4,338
3345657,Double Room in Wimbledon,Merton,51.41738219,-0.212501258,Private room,58,3,11,1,325
7685393,Spacious One Bedroom Flat,Merton,51.42876265,-0.191503511,Entire home/apt,125,1,0,1,297
4020913,Fantastic Family Home in Wimbledon,Merton,51.41443153,-0.204140028,Entire home/apt,250,5,1,1,98
2388548,Double bed in Wimbledon,Merton,51.41901547,-0.196027702,Private room,50,3,15,1,285
7942060,Lovely two bedroom flat,Merton,51.40877718,-0.220283941,Entire home/apt,96,1,0,2,355
7625014,Single room in quiet cul-de-sac,Merton,51.41467011,-0.213490896,Private room,35,1,0,2,363
6904115,Newly refurbished 2 Dbl Bdroom Flat,Merton,51.43896235,-0.19741858,Entire home/apt,180,3,2,1,49
5225832,Close 2 tube 40 mins central London,Merton,51.40161264,-0.205066025,Private room,25,2,22,1,321
3424775,Beautiful Wimbledon Village Flat,Merton,51.42462992,-0.216823463,Entire home/apt,115,2,19,1,354
3681767,Room with Patio,Merton,51.43644066,-0.19793513,Private room,40,1,0,2,0
6434276,Spacious 1 bed flat in Wimbledon,Merton,51.4170008,-0.191991375,Entire home/apt,100,1,0,1,341
3713603,"Large, modern and bright flat",Merton,51.42520138,-0.205195287,Entire home/apt,180,1,0,1,0
